group,status,lca_node,member_count,extra_nodes,missing_nodes,subgroups,extra_count,missing_count,polytomy_details
Algibacter_D,monophyletic,internal_71,2,,,,0,0,
Algibacter_E,monophyletic,internal_78,2,,,,0,0,
Algicella,monophyletic,internal_43,5,,,,0,0,
Algichlamydia,monophyletic,internal_21,2,,,,0,0,
Algicoccus,monophyletic,internal_29,18,,,,0,0,
Algihabitans,monophyletic,internal_37,6,,,,0,0,
Algiphilus,monophyletic,internal_32,4,,,,0,0,
Algisphaera,monophyletic,internal_35,16,,,,0,0,
Algorimicrobium,monophyletic,internal_67,8,,,,0,0,
Algoriphagus,monophyletic,internal_40,123,,,,0,0,
Aliagarivorans,monophyletic,internal_36,2,,,,0,0,
Aliarcobacter,monophyletic,internal_30,44,,,,0,0,
Alicycliphilus,monophyletic,internal_53,8,,,,0,0,
Alicyclobacillus,monophyletic,internal_27,16,,,,0,0,
Alicyclobacillus_A,monophyletic,internal_28,4,,,,0,0,
Alicyclobacillus_B,monophyletic,internal_29,3,,,,0,0,
Alicyclobacillus_G,monophyletic,internal_27,3,,,,0,0,
Alicyclobacillus_H,monophyletic,internal_29,3,,,,0,0,
Alicyclobacillus_I,monophyletic,internal_27,2,,,,0,0,
Alicyclobacillus_L,monophyletic,internal_28,3,,,,0,0,
Alienimonas,monophyletic,internal_30,4,,,,0,0,
Aliicoccus,monophyletic,internal_38,3,,,,0,0,
Aliidiomarina,monophyletic,internal_40,21,,,,0,0,
Aliidongia,monophyletic,internal_35,4,,,,0,0,
Aliiglaciecola,monophyletic,internal_47,12,,,,0,0,
Aliihoeflea,monophyletic,internal_50,8,,,,0,0,
Aliikangiella,monophyletic,internal_37,11,,,,0,0,
Aliiroseovarius,monophyletic,internal_61,26,,,,0,0,
Aliiroseovarius_A,monophyletic,internal_61,2,,,,0,0,
Aliisedimentitalea,monophyletic,internal_74,3,,,,0,0,
Aliishimia,monophyletic,internal_62,11,,,,0,0,
Aliitabrizicola,monophyletic,internal_60,16,,,,0,0,
Aliivibrio,monophyletic,internal_40,15,,,,0,0,
Aliivibrio_A,monophyletic,internal_41,2,,,,0,0,
Alishewanella,monophyletic,internal_41,50,,,,0,0,
Alistipes,monophyletic,internal_68,378,,,,0,0,
Alistipes_A,monophyletic,internal_63,17,,,,0,0,
Aliterella,monophyletic,internal_28,7,,,,0,0,
Alitiscatomonas,monophyletic,internal_50,2,,,,0,0,
Alkalibacillus,monophyletic,internal_45,8,,,,0,0,
Alkalibacter,monophyletic,internal_25,5,,,,0,0,
Alkalibacterium,monophyletic,internal_40,16,,,,0,0,
Alkalibaculum,monophyletic,internal_26,3,,,,0,0,
Alkalicella,monophyletic,internal_22,2,,,,0,0,
Alkalicoccobacillus,monophyletic,internal_46,6,,,,0,0,
Alkalicoccus,monophyletic,internal_45,9,,,,0,0,
Alkalidesulfovibrio,monophyletic,internal_26,3,,,,0,0,
Alkalihalobacillus,monophyletic,internal_45,4,,,,0,0,
Alkalihalobacterium,monophyletic,internal_43,5,,,,0,0,
Alkalihalophilus,monophyletic,internal_44,4,,,,0,0,
Alkalilacustris,monophyletic,internal_52,6,,,,0,0,
Alkalilimnicola,monophyletic,internal_29,2,,,,0,0,
Alkalimarinus,monophyletic,internal_39,6,,,,0,0,
Alkalimonas,monophyletic,internal_40,8,,,,0,0,
Alkalinema,monophyletic,internal_27,3,,,,0,0,
Alkaliphilus,monophyletic,internal_32,3,,,,0,0,
Alkaliphilus_B,monophyletic,internal_31,5,,,,0,0,
Alkaliphilus_C,monophyletic,internal_31,2,,,,0,0,
Alkalispirochaeta,monophyletic,internal_24,17,,,,0,0,
Alkalithermobacter,monophyletic,internal_29,2,,,,0,0,
Alkanindiges,monophyletic,internal_44,6,,,,0,0,
Allisonella,monophyletic,internal_27,2,,,,0,0,
Alloacidobacterium,monophyletic,internal_33,12,,,,0,0,
Alloalcanivorax,monophyletic,internal_40,19,,,,0,0,
Allobacillus,monophyletic,internal_44,4,,,,0,0,
Allobaculum,monophyletic,internal_32,12,,,,0,0,
Allobaileyella,monophyletic,internal_43,2,,,,0,0,
Allobogoriella,monophyletic,internal_47,3,,,,0,0,
Allobosea,monophyletic,internal_41,111,,,,0,0,
Allobranchiibius,monophyletic,internal_46,4,,,,0,0,
Allobutyricicoccus,monophyletic,internal_37,4,,,,0,0,
Allochristensenella,monophyletic,internal_33,2,,,,0,0,
Alloclostridium,monophyletic,internal_39,8,,,,0,0,
Allocoleopsis,monophyletic,internal_32,4,,,,0,0,
Allocoprobacillus,monophyletic,internal_30,5,,,,0,0,
Allocoprococcus,monophyletic,internal_44,16,,,,0,0,
Alloenteromonas,monophyletic,internal_26,58,,,,0,0,
Allofournierella,monophyletic,internal_53,8,,,,0,0,
Allofournierella_A,monophyletic,internal_56,6,,,,0,0,
Allohahella,monophyletic,internal_39,2,,,,0,0,
Alloiococcus,monophyletic,internal_41,2,,,,0,0,
Allokutzneria,monophyletic,internal_35,5,,,,0,0,
Allomeiothermus,monophyletic,internal_18,4,,,,0,0,
Allomesorhizobium,monophyletic,internal_57,5,,,,0,0,
Allopontixanthobacter,monophyletic,internal_75,10,,,,0,0,
Alloprevotella,monophyletic,internal_70,149,,,,0,0,
Allopusillimonas,monophyletic,internal_34,7,,,,0,0,
Allorhizobium,monophyletic,internal_47,80,,,,0,0,
Allorhizocola,monophyletic,internal_38,3,,,,0,0,
Allorhodoferax,monophyletic,internal_46,159,,,,0,0,
Alloscardovia,monophyletic,internal_48,7,,,,0,0,
Alloscillospira,monophyletic,internal_47,6,,,,0,0,
Alloscybalousia,monophyletic,internal_26,29,,,,0,0,
Allosediminivita,monophyletic,internal_71,2,,,,0,0,
Allosphingosinicella,monophyletic,internal_49,156,,,,0,0,
Allostella,monophyletic,internal_29,7,,,,0,0,
Alpinimonas,monophyletic,internal_50,3,,,,0,0,
Alsobacter,monophyletic,internal_41,11,,,,0,0,
Alteracholeplasma,monophyletic,internal_23,3,,,,0,0,
Alteraquisediminimonas,monophyletic,internal_50,3,,,,0,0,
Alteraurantiacibacter,monophyletic,internal_70,63,,,,0,0,
Alteribacillus,monophyletic,internal_45,4,,,,0,0,
Alteribacillus_A,monophyletic,internal_45,2,,,,0,0,
Alteribacter,monophyletic,internal_41,5,,,,0,0,
Altericroceibacterium,monophyletic,internal_65,3,,,,0,0,
Alteridesulfovibrio,monophyletic,internal_21,2,,,,0,0,
Alterileibacterium,monophyletic,internal_43,2,,,,0,0,
Alterinioella,monophyletic,internal_61,2,,,,0,0,
Alteriqipengyuania,monophyletic,internal_71,15,,,,0,0,
Alteriqipengyuania_A,monophyletic,internal_73,2,,,,0,0,
Alteriqipengyuania_B,monophyletic,internal_73,2,,,,0,0,
Alterirhizorhabdus,monophyletic,internal_55,4,,,,0,0,
Alterisphingorhabdus,monophyletic,internal_59,6,,,,0,0,
Alteromonas,monophyletic,internal_48,79,,,,0,0,
Alteromonas_E,monophyletic,internal_47,6,,,,0,0,
Alteromonas_F,monophyletic,internal_48,4,,,,0,0,
Altibacter,monophyletic,internal_56,4,,,,0,0,
Altimarinus,monophyletic,internal_24,8,,,,0,0,
Amaricoccus,monophyletic,internal_41,55,,,,0,0,
Amarobacillus,monophyletic,internal_41,5,,,,0,0,
Amarobacter,monophyletic,internal_40,24,,,,0,0,
Amarolinea,monophyletic,internal_32,7,,,,0,0,
Amazonocrinis,monophyletic,internal_36,3,,,,0,0,
Amedibacterium,monophyletic,internal_31,2,,,,0,0,
Aminicella,monophyletic,internal_46,29,,,,0,0,
Aminicenans,monophyletic,internal_28,2,,,,0,0,
Aminidesulfovibrio,monophyletic,internal_26,4,,,,0,0,
Aminiphilus,monophyletic,internal_21,2,,,,0,0,
Aminipila,monophyletic,internal_36,10,,,,0,0,
Aminithiophilus,monophyletic,internal_19,3,,,,0,0,
Aminivibrio,monophyletic,internal_26,10,,,,0,0,
Aminobacter,monophyletic,internal_56,17,,,,0,0,
Aminobacterium,monophyletic,internal_21,3,,,,0,0,
Ammonifex,monophyletic,internal_29,2,,,,0,0,
Amnibacterium,monophyletic,internal_51,18,,,,0,0,
Amniculibacterium,monophyletic,internal_55,3,,,,0,0,
Amoebophilus,monophyletic,internal_36,4,,,,0,0,
Amorphus,monophyletic,internal_37,3,,,,0,0,
Amphibacillus,monophyletic,internal_50,6,,,,0,0,
Amphibacillus_C,monophyletic,internal_52,2,,,,0,0,
Amphiplicatus,monophyletic,internal_37,37,,,,0,0,
Amphirhobacter,monophyletic,internal_23,2,,,,0,0,
Amphritea,monophyletic,internal_42,24,,,,0,0,
Amphritriteisimkania,monophyletic,internal_21,2,,,,0,0,
Amulumruptor,monophyletic,internal_80,6,,,,0,0,
Amycolatopsis,monophyletic,internal_43,147,,,,0,0,
Amycolatopsis_E,monophyletic,internal_42,25,,,,0,0,
Amygdalobacter,monophyletic,internal_37,2,,,,0,0,
Amylibacter,monophyletic,internal_43,56,,,,0,0,
Amylolactobacillus,monophyletic,internal_43,2,,,,0,0,
An181,monophyletic,internal_47,2,,,,0,0,
Anabaena,monophyletic,internal_38,7,,,,0,0,
Anabaenopsis,monophyletic,internal_39,2,,,,0,0,
Anaerobaca,monophyletic,internal_40,13,,,,0,0,
Anaerobacillus,monophyletic,internal_40,10,,,,0,0,
Anaerobacterium,monophyletic,internal_42,2,,,,0,0,
Anaerobiospirillum,monophyletic,internal_39,11,,,,0,0,
Anaerobiospirillum_A,monophyletic,internal_42,2,,,,0,0,
Anaerobranca,monophyletic,internal_22,2,,,,0,0,
Anaerobutyricum,monophyletic,internal_39,36,,,,0,0,
Anaerocaecibacter,monophyletic,internal_32,31,,,,0,0,
Anaerococcus,monophyletic,internal_35,55,,,,0,0,
Anaerocolumna,monophyletic,internal_44,32,,,,0,0,
Anaerofilum,monophyletic,internal_52,5,,,,0,0,
Anaerofustis,monophyletic,internal_26,4,,,,0,0,
Anaeroglomus,monophyletic,internal_33,13,,,,0,0,
Anaerohabitans,monophyletic,internal_29,5,,,,0,0,
Anaerolinea,monophyletic,internal_51,9,,,,0,0,
Anaeromassilibacillus,monophyletic,internal_45,5,,,,0,0,
Anaeromicrobium,monophyletic,internal_31,2,,,,0,0,
Anaeromonas,monophyletic,internal_29,5,,,,0,0,
Anaeromusa,monophyletic,internal_27,4,,,,0,0,
Anaeromyxobacter,monophyletic,internal_24,37,,,,0,0,
Anaeromyxobacter_A,monophyletic,internal_25,11,,,,0,0,
Anaeromyxobacter_B,monophyletic,internal_25,3,,,,0,0,
Anaerophaga,monophyletic,internal_62,2,,,,0,0,
Anaerophilus,monophyletic,internal_32,2,,,,0,0,
Anaeroplasma,monophyletic,internal_26,40,,,,0,0,
Anaerorhabdus,monophyletic,internal_25,5,,,,0,0,
Anaerorudis,monophyletic,internal_68,5,,,,0,0,
Anaerosalibacter,monophyletic,internal_30,3,,,,0,0,
Anaeroselena,monophyletic,internal_28,6,,,,0,0,
Anaerosolibacter,monophyletic,internal_31,2,,,,0,0,
Anaerosoma,monophyletic,internal_26,8,,,,0,0,
Anaerosphaera,monophyletic,internal_38,5,,,,0,0,
Anaerospora,monophyletic,internal_25,2,,,,0,0,
Anaerosporobacter,monophyletic,internal_41,5,,,,0,0,
Anaerosporomusa,monophyletic,internal_28,2,,,,0,0,
Anaerostipes,monophyletic,internal_40,20,,,,0,0,
Anaerotardibacter,monophyletic,internal_25,58,,,,0,0,
Anaerotignum,monophyletic,internal_41,15,,,,0,0,
Anaerotignum_A,monophyletic,internal_42,23,,,,0,0,
Anaerotruncus,monophyletic,internal_44,18,,,,0,0,
Anaerovibrio,monophyletic,internal_41,25,,,,0,0,
Anaerozeibacter,monophyletic,internal_40,2,,,,0,0,
Anammoximicrobium,monophyletic,internal_37,6,,,,0,0,
Anaplasma,monophyletic,internal_29,12,,,,0,0,
Anatilimnocola,monophyletic,internal_40,5,,,,0,0,
Ancillula,monophyletic,internal_46,4,,,,0,0,
Ancrocorticia,monophyletic,internal_56,5,,,,0,0,
Ancylobacter,monophyletic,internal_39,42,,,,0,0,
Ancylomarina,monophyletic,internal_62,9,,,,0,0,
Ancylothrix,monophyletic,internal_27,2,,,,0,0,
Andeanibacterium,monophyletic,internal_62,14,,,,0,0,
Anderseniella,monophyletic,internal_35,24,,,,0,0,
Anditalea,monophyletic,internal_45,2,,,,0,0,
Andreesenella,monophyletic,internal_34,2,,,,0,0,
Andreesenia,monophyletic,internal_32,4,,,,0,0,
Andreprevotia,monophyletic,internal_41,3,,,,0,0,
Aneurinibacillus,monophyletic,internal_29,7,,,,0,0,
Aneurinibacillus_B,monophyletic,internal_28,2,,,,0,0,
Angelakisella,monophyletic,internal_39,29,,,,0,0,
Angelobacter,monophyletic,internal_24,79,,,,0,0,
Angustibacter,monophyletic,internal_40,6,,,,0,0,
Anianibacter,monophyletic,internal_55,2,,,,0,0,
Annandia,monophyletic,internal_39,2,,,,0,0,
Anoxybacillus,monophyletic,internal_40,14,,,,0,0,
Anoxybacterium,monophyletic,internal_34,19,,,,0,0,
Anoxybacteroides,monophyletic,internal_40,7,,,,0,0,
Anoxynatronum,monophyletic,internal_29,5,,,,0,0,
Anoxypelagibacter,monophyletic,internal_26,35,,,,0,0,
Anseongella,monophyletic,internal_51,3,,,,0,0,
Antarcticimicrobium,monophyletic,internal_68,5,,,,0,0,
Antarcticirhabdus,monophyletic,internal_41,2,,,,0,0,
Antarctobacter,monophyletic,internal_75,10,,,,0,0,
Anthropogastromicrobium,monophyletic,internal_43,13,,,,0,0,
Antribacter,monophyletic,internal_50,2,,,,0,0,
Antricoccus,monophyletic,internal_30,2,,,,0,0,
Antrihabitans,monophyletic,internal_43,6,,,,0,0,
Aphodocola,monophyletic,internal_22,39,,,,0,0,
Aphodomonas,monophyletic,internal_33,4,,,,0,0,
Aphodomorpha,monophyletic,internal_38,5,,,,0,0,
Aphodoplasma,monophyletic,internal_35,8,,,,0,0,
Aphodosoma,monophyletic,internal_69,26,,,,0,0,
Aphodousia,monophyletic,internal_30,24,,,,0,0,
Aphodovivens,monophyletic,internal_29,8,,,,0,0,
Apibacter,monophyletic,internal_46,11,,,,0,0,
Apilactobacillus,monophyletic,internal_44,17,,,,0,0,
Apopatocola,monophyletic,internal_48,20,,,,0,0,
Apopatosoma,monophyletic,internal_37,6,,,,0,0,
Aquabacter,monophyletic,internal_42,8,,,,0,0,
Aquabacterium,monophyletic,internal_29,76,,,,0,0,
Aquariibacter,monophyletic,internal_33,3,,,,0,0,
Aquaticitalea,monophyletic,internal_67,2,,,,0,0,
Aquella,monophyletic,internal_39,38,,,,0,0,
Aquibacillus,monophyletic,internal_49,2,,,,0,0,
Aquibacillus_A,monophyletic,internal_47,2,,,,0,0,
Aquibacillus_C,monophyletic,internal_50,2,,,,0,0,
Aquibaculum,monophyletic,internal_39,3,,,,0,0,
Aquibium,monophyletic,internal_47,8,,,,0,0,
Aquicella,monophyletic,internal_40,38,,,,0,0,
Aquicoccus,monophyletic,internal_68,3,,,,0,0,
Aquicultor,monophyletic,internal_20,4,,,,0,0,
Aquidulcibacter,monophyletic,internal_38,16,,,,0,0,
Aquifex,monophyletic,internal_23,8,,,,0,0,
Aquiflexum,monophyletic,internal_50,5,,,,0,0,
Aquihabitans,monophyletic,internal_32,29,,,,0,0,
Aquilonibacter,monophyletic,internal_27,18,,,,0,0,
Aquiluna,monophyletic,internal_44,62,,,,0,0,
Aquilutibacter,monophyletic,internal_46,3,,,,0,0,
Aquimarina,monophyletic,internal_48,91,,,,0,0,
Aquimonas,monophyletic,internal_33,11,,,,0,0,
Aquincola,monophyletic,internal_34,4,,,,0,0,
Aquincolibacterium,monophyletic,internal_35,20,,,,0,0,
Aquipluma,monophyletic,internal_62,50,,,,0,0,
Aquipseudomonas,monophyletic,internal_45,993,,,,0,0,
Aquipuribacter,monophyletic,internal_39,8,,,,0,0,
Aquirhabdus,monophyletic,internal_42,12,,,,0,0,
Aquirickettsia,monophyletic,internal_29,7,,,,0,0,
Aquirickettsiella,monophyletic,internal_42,21,,,,0,0,
Aquirufa,monophyletic,internal_43,64,,,,0,0,
Aquisalimonas,monophyletic,internal_27,7,,,,0,0,
Aquisalinus,monophyletic,internal_37,6,,,,0,0,
Aquisediminimonas,monophyletic,internal_55,51,,,,0,0,
Aquisphaera,monophyletic,internal_30,14,,,,0,0,
Aquitalea,monophyletic,internal_45,10,,,,0,0,
Arachidicoccus,monophyletic,internal_50,8,,,,0,0,
Arachnia,monophyletic,internal_47,68,,,,0,0,
Arandabacterum,monophyletic,internal_19,2,,,,0,0,
Arcanobacterium,monophyletic,internal_54,9,,,,0,0,
Arcanobacterium_A,monophyletic,internal_53,16,,,,0,0,
Archangium,monophyletic,internal_33,18,,,,0,0,
Archangium_A,monophyletic,internal_32,23,,,,0,0,
Arcicella,monophyletic,internal_45,25,,,,0,0,
Arcobacter,monophyletic,internal_26,8,,,,0,0,
Arcobacter_A,monophyletic,internal_25,2,,,,0,0,
Arcobacter_B,monophyletic,internal_30,6,,,,0,0,
Arctic95D-9,monophyletic,internal_31,58,,,,0,0,
Arctic96AD-7,monophyletic,internal_26,18,,,,0,0,
Arcticibacter,monophyletic,internal_61,12,,,,0,0,
Arcticibacterium,monophyletic,internal_48,4,,,,0,0,
Arcticimaribacter,monophyletic,internal_48,33,,,,0,0,
Ardenticatena,monophyletic,internal_26,2,,,,0,0,
Arenibacter,monophyletic,internal_59,25,,,,0,0,
Arenicella,monophyletic,internal_24,42,,,,0,0,
Arenimonas,monophyletic,internal_36,83,,,,0,0,
Arenivirga,monophyletic,internal_52,2,,,,0,0,
Argonema,monophyletic,internal_28,3,,,,0,0,
Arhodomonas,monophyletic,internal_33,4,,,,0,0,
Aridibacter,monophyletic,internal_29,22,,,,0,0,
Aristaeella,monophyletic,internal_39,54,,,,0,0,
Aristophania,monophyletic,internal_48,2,,,,0,0,
Armatimonas,monophyletic,internal_28,6,,,,0,0,
Aromatoleum,monophyletic,internal_40,20,,,,0,0,
Arsenicibacter,monophyletic,internal_43,3,,,,0,0,
Arsenicicoccus,monophyletic,internal_41,6,,,,0,0,
Arsenophonus,monophyletic,internal_44,32,,,,0,0,
Arthrobacter,monophyletic,internal_51,331,,,,0,0,
Arthrobacter_B,monophyletic,internal_49,35,,,,0,0,
Arthrobacter_C,monophyletic,internal_46,2,,,,0,0,
Arthrobacter_D,monophyletic,internal_50,52,,,,0,0,
Arthrobacter_E,monophyletic,internal_51,7,,,,0,0,
Arthrobacter_H,monophyletic,internal_52,8,,,,0,0,
Arthrobacter_J,monophyletic,internal_50,3,,,,0,0,
Arthrobacter_M,monophyletic,internal_51,10,,,,0,0,
Arthrobacter_N,monophyletic,internal_52,2,,,,0,0,
Arvimicrobium,monophyletic,internal_55,4,,,,0,0,
Asaia,monophyletic,internal_49,11,,,,0,0,
Asanoa,monophyletic,internal_41,11,,,,0,0,
Ascidiaceihabitans,monophyletic,internal_68,15,,,,0,0,
Ascidiimonas,monophyletic,internal_52,3,,,,0,0,
Asp313,monophyletic,internal_56,2,,,,0,0,
Asticcacaulis,monophyletic,internal_36,44,,,,0,0,
Astrobacterium,monophyletic,internal_49,2,,,,0,0,
Atelocyanobacterium,monophyletic,internal_36,3,,,,0,0,
Athalassotoga,monophyletic,internal_16,7,,,,0,0,
Atlantibacter,monophyletic,internal_53,7,,,,0,0,
Atopobacter,monophyletic,internal_41,2,,,,0,0,
Atopobium,monophyletic,internal_32,4,,,,0,0,
Atopomonas,monophyletic,internal_40,2,,,,0,0,
Atopostipes,monophyletic,internal_41,16,,,,0,0,
Atribacter,monophyletic,internal_19,6,,,,0,0,
Aulosira,monophyletic,internal_34,15,,,,0,0,
Aurantibacillus,monophyletic,internal_55,76,,,,0,0,
Aurantibacter,monophyletic,internal_67,5,,,,0,0,
Aurantibacter_A,monophyletic,internal_60,5,,,,0,0,
Aurantibrevibacter,monophyletic,internal_59,4,,,,0,0,
Aurantimicrobium,monophyletic,internal_50,13,,,,0,0,
Aurantimonas,monophyletic,internal_43,13,,,,0,0,
Auraticoccus,monophyletic,internal_42,2,,,,0,0,
Aureibaculum,monophyletic,internal_47,25,,,,0,0,
Aureicoccus,monophyletic,internal_55,2,,,,0,0,
Aureimonas,monophyletic,internal_40,22,,,,0,0,
Aureisphaera,monophyletic,internal_53,14,,,,0,0,
Aureispira,monophyletic,internal_44,15,,,,0,0,
Aureivirga,monophyletic,internal_47,2,,,,0,0,
Aureliella,monophyletic,internal_37,49,,,,0,0,
Australimonas,monophyletic,internal_42,2,,,,0,0,
Austwickia,monophyletic,internal_40,7,,,,0,0,
Autumnicola,monophyletic,internal_53,7,,,,0,0,
Avanaerovorax,monophyletic,internal_46,5,,,,0,0,
Aved-18,monophyletic,internal_20,6,,,,0,0,
Avedoeria,monophyletic,internal_29,4,,,,0,0,
Aveggerthella,monophyletic,internal_32,3,,,,0,0,
Avelusimicrobium,monophyletic,internal_36,96,,,,0,0,
Avibacterium,monophyletic,internal_46,8,,,,0,0,
Avibacteroides,monophyletic,internal_68,6,,,,0,0,
Avichristensenella,monophyletic,internal_33,8,,,,0,0,
Avidehalobacter,monophyletic,internal_29,11,,,,0,0,
Avidesulfovibrio,monophyletic,internal_32,5,,,,0,0,
Avigastranaerophilus,monophyletic,internal_25,52,,,,0,0,
Avilachnospira,monophyletic,internal_43,33,,,,0,0,
Avimicrobium,monophyletic,internal_45,5,,,,0,0,
Avimonas,monophyletic,internal_39,16,,,,0,0,
Avimonas_A,monophyletic,internal_40,3,,,,0,0,
Avimonoglobus,monophyletic,internal_39,3,,,,0,0,
Avimuribaculum,monophyletic,internal_75,11,,,,0,0,
Avipropionibacterium,monophyletic,internal_39,3,,,,0,0,
Avispirillum,monophyletic,internal_42,32,,,,0,0,
Avisuccinivibrio,monophyletic,internal_43,6,,,,0,0,
Avisuccinivibrio_A,monophyletic,internal_43,4,,,,0,0,
Avitreponema,monophyletic,internal_20,5,,,,0,0,
Avoscillospira,monophyletic,internal_44,16,,,,0,0,
Avoscillospira_A,monophyletic,internal_45,10,,,,0,0,
Azoamicus,monophyletic,internal_42,6,,,,0,0,
Azoarcus,monophyletic,internal_41,7,,,,0,0,
Azoarcus_F,monophyletic,internal_44,5,,,,0,0,
Azobacteroides,monophyletic,internal_70,43,,,,0,0,
Azohydromonas,monophyletic,internal_36,6,,,,0,0,
Azomonas,monophyletic,internal_49,5,,,,0,0,
Azonexus,monophyletic,internal_40,129,,,,0,0,
Azophilus,monophyletic,internal_52,25,,,,0,0,
Azorhizobium,monophyletic,internal_41,6,,,,0,0,
Azosocius,monophyletic,internal_42,2,,,,0,0,
Azospira,monophyletic,internal_34,5,,,,0,0,
Azospirillum,monophyletic,internal_31,69,,,,0,0,
Azotimanducus,monophyletic,internal_46,6,,,,0,0,
Azotobacter,monophyletic,internal_47,6,,,,0,0,
Azotosporobacter,monophyletic,internal_25,2,,,,0,0,
Azovibrio,monophyletic,internal_37,22,,,,0,0,
B1,monophyletic,internal_52,25,,,,0,0,
B1-G9,monophyletic,internal_36,2,,,,0,0,
B10-G4,monophyletic,internal_36,2,,,,0,0,
B10-G9,monophyletic,internal_49,37,,,,0,0,
B11-G9,monophyletic,internal_25,2,,,,0,0,
B111-G9,monophyletic,internal_29,5,,,,0,0,
B118-G9,monophyletic,internal_29,7,,,,0,0,
B119-G9,monophyletic,internal_22,3,,,,0,0,
B12-G15,monophyletic,internal_20,2,,,,0,0,
B12-G4,monophyletic,internal_25,2,,,,0,0,
B120-G9,monophyletic,internal_33,3,,,,0,0,
B129-G9,monophyletic,internal_19,2,,,,0,0,
B13-G4,monophyletic,internal_32,13,,,,0,0,
B130-G9,monophyletic,internal_14,3,,,,0,0,
B137-G9,monophyletic,internal_27,4,,,,0,0,
B14-G1,monophyletic,internal_19,3,,,,0,0,
B14-G9,monophyletic,internal_17,2,,,,0,0,
B16-G9,monophyletic,internal_58,8,,,,0,0,
B16T1B5,monophyletic,internal_23,3,,,,0,0,
B18-G4,monophyletic,internal_58,16,,,,0,0,
B1SED10-16,monophyletic,internal_26,7,,,,0,0,
B1SED10-225,monophyletic,internal_22,10,,,,0,0,
B1SED10-74M,monophyletic,internal_33,15,,,,0,0,
B1SED10-75,monophyletic,internal_26,2,,,,0,0,
B1Sed10-166,monophyletic,internal_23,5,,,,0,0,
B1Sed10-187,monophyletic,internal_30,2,,,,0,0,
B1Sed10-231,monophyletic,internal_23,2,,,,0,0,
B2-G16,monophyletic,internal_21,2,,,,0,0,
B22-G15,monophyletic,internal_16,3,,,,0,0,
B24-G6,monophyletic,internal_17,4,,,,0,0,
B25-G16,monophyletic,internal_24,4,,,,0,0,
B28-G16,monophyletic,internal_32,2,,,,0,0,
B3-Chlor,monophyletic,internal_27,2,,,,0,0,
B3-G11,monophyletic,internal_29,11,,,,0,0,
B3-G13,monophyletic,internal_13,2,,,,0,0,
B3-TA06,monophyletic,internal_21,6,,,,0,0,
B30-G6,monophyletic,internal_32,10,,,,0,0,
B33-G16,monophyletic,internal_25,7,,,,0,0,
B39-G9,monophyletic,internal_54,3,,,,0,0,
B3T1B10,monophyletic,internal_25,9,,,,0,0,
B4-G1,monophyletic,internal_39,3,,,,0,0,
B46-G9,monophyletic,internal_27,6,,,,0,0,
B51-G9,monophyletic,internal_16,4,,,,0,0,
B6-G9,monophyletic,internal_61,3,,,,0,0,
B68-G9,monophyletic,internal_20,3,,,,0,0,
B7-G16,monophyletic,internal_30,2,,,,0,0,
B70-G9,monophyletic,internal_20,2,,,,0,0,
B73-G16,monophyletic,internal_24,5,,,,0,0,
B8-G4,monophyletic,internal_55,2,,,,0,0,
BA4,monophyletic,internal_50,5,,,,0,0,
BACL11,monophyletic,internal_43,4,,,,0,0,
BACL14,monophyletic,internal_44,42,,,,0,0,
BACL21,monophyletic,internal_58,12,,,,0,0,
BACL27,monophyletic,internal_40,36,,,,0,0,
BAIKAL-G1,monophyletic,internal_31,9,,,,0,0,
BAIKAL-G1-2R,monophyletic,internal_36,4,,,,0,0,
BB26,monophyletic,internal_24,3,,,,0,0,
BB28,monophyletic,internal_19,2,,,,0,0,
BB30,monophyletic,internal_23,2,,,,0,0,
BB31,monophyletic,internal_30,3,,,,0,0,
BCD1,monophyletic,internal_50,4,,,,0,0,
BCD5,monophyletic,internal_39,2,,,,0,0,
BD1,monophyletic,internal_38,3,,,,0,0,
BD2-11,monophyletic,internal_28,19,,,,0,0,
BHER01,monophyletic,internal_15,2,,,,0,0,
BICA1-8,monophyletic,internal_26,2,,,,0,0,
BIGb0383,monophyletic,internal_57,2,,,,0,0,
BJ17,monophyletic,internal_22,2,,,,0,0,
BJ22,monophyletic,internal_39,14,,,,0,0,
BJGN01,monophyletic,internal_54,10,,,,0,0,
BJGO01,monophyletic,internal_38,3,,,,0,0,
BJGV01,monophyletic,internal_41,14,,,,0,0,
BJGX01,monophyletic,internal_29,3,,,,0,0,
BJHL01,monophyletic,internal_43,12,,,,0,0,
BJHQ01,monophyletic,internal_24,3,,,,0,0,
BJHT01,monophyletic,internal_31,4,,,,0,0,
BM002,monophyletic,internal_25,18,,,,0,0,
BM003,monophyletic,internal_32,3,,,,0,0,
BM004,monophyletic,internal_23,13,,,,0,0,
BM103,monophyletic,internal_26,2,,,,0,0,
BM303,monophyletic,internal_28,4,,,,0,0,
BM503,monophyletic,internal_39,2,,,,0,0,
BM506,monophyletic,internal_28,8,,,,0,0,
BM507,monophyletic,internal_38,2,,,,0,0,
BM509,monophyletic,internal_31,5,,,,0,0,
BM512,monophyletic,internal_22,2,,,,0,0,
